x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
56,126,46,53,191,563,63,32,273,26,123,477,1474,5151,799,191,2578,754,6625
57,126,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
63,124,450,30,52,769,107,29,9,49,1036,197,380,5649,922,204,63,821,6029
63,125,55,64,105,1846,175,23,141,15,135,520,460,13393,1502,141,937,1951,13853
63,126,461,599,394,10356,1407,347,334,165,1366,4391,2378,80968,13179,2679,2390,10750,83346
63,127,908,890,2626,19768,2757,594,1440,402,2496,6368,13400,147477,26071,4056,10155,22394,160877
64,123,406,502,440,10133,1118,174,536,175,1262,3432,2593,78719,9983,1104,4186,10573,81312
64,124,1752,4536,2907,53438,9718,1784,3855,488,5255,30573,18432,368199,70232,9238,31635,56345,386631
64,125,155,204,146,3097,322,60,87,60,454,1385,1004,22635,2704,343,670,3243,23639
64,126,828,665,1528,16033,1794,379,2304,333,2452,6423,12537,138010,19750,3050,21582,17561,150547
64,127,86,107,164,1858,454,70,303,27,279,899,1102,14413,4334,356,2509,2022,15515
65,121,230,218,149,4502,697,63,308,96,696,1705,1114,39090,7320,485,2872,4651,40204
65,122,1652,2054,2888,38095,4423,630,1895,630,4879,13990,19847,301700,41840,4090,15266,40983,321547
65,123,496,440,701,11893,1172,134,598,209,1572,3687,5346,98457,11842,974,4773,12594,103803
65,124,2,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
65,125,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
65,126,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
66,121,207,188,245,4373,629,79,307,98,641,1525,1864,39364,6470,724,2720,4618,41228
66,122,37,33,30,797,155,10,41,15,106,320,174,6511,1540,113,284,827,6685
66,123,6,0,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0
66,125,4,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
67,102,7,2,11,71,6,8,24,6,24,18,55,722,52,33,437,82,777
67,121,511,514,275,11028,1306,127,728,226,1612,4173,2020,98022,13850,1122,7060,11303,100042
67,122,3,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
67,124,2,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0
68,119,62,130,117,1043,147,27,130,30,161,1200,1003,9296,1317,277,1109,1160,10299
68,120,13,53,12,268,79,4,21,8,48,455,90,2537,805,56,234,280,2627
68,121,8,0,0,54,16,0,4,5,24,0,0,429,127,0,36,54,429
68,122,7,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
68,123,4,7,4,99,60,0,0,4,12,37,20,885,640,0,0,103,905
68,125,8,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0
68,127,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
69,105,58,37,376,1228,94,51,116,21,140,320,2257,8184,774,282,1062,1604,10441
69,119,12,0,0,0,0,0,0,4,26,0,0,0,0,0,0,0,0
69,121,455,480,308,9887,2074,138,554,211,1437,4038,2252,88788,22949,1178,4815,10195,91040
69,122,728,311,768,13818,1580,224,652,283,2090,2359,5202,112227,15812,1473,5032,14586,117429
69,123,7,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0
69,126,2,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
70,104,5,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0
70,105,585,367,5201,10402,662,394,1648,169,1652,2875,28693,67179,4549,2613,11793,15603,95872
70,106,5,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0
70,119,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
70,120,51,91,4,734,205,31,71,30,157,772,42,6750,2264,312,722,738,6792
70,122,77,59,53,1585,341,28,63,34,233,497,384,13247,2971,381,510,1638,13631
70,123,15,0,12,258,53,15,0,11,50,0,56,2258,669,61,0,270,2314
70,124,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
70,127,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
71,104,22,0,0,0,0,0,0,9,53,0,0,0,0,0,0,0,0
71,105,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
71,121,66,110,17,1631,366,22,64,32,221,836,119,14347,3710,131,568,1648,14466
71,122,1367,2391,740,48322,11675,1452,1453,311,3970,18242,5367,364746,98401,8439,9832,49062,370113
71,125,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
71,126,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
71,127,7,12,0,78,17,0,0,5,27,98,0,679,146,0,0,78,679
72,104,16,16,37,238,29,14,7,11,46,154,495,1459,196,119,49,275,1954
72,105,557,204,5396,13863,621,623,1899,214,1370,1300,25037,66939,3238,3054,11824,19259,91976
72,106,44,19,260,978,47,63,103,24,116,148,1506,5594,277,527,1259,1238,7100
72,118,159,266,399,3291,537,112,325,75,458,2386,3208,25759,4908,1023,3058,3690,28967
72,122,2307,2615,18560,114540,11603,3352,3926,477,5758,13124,60729,432436,72230,10733,23644,133100,493165
72,123,114,69,102,2906,351,147,38,65,336,433,439,15291,2476,598,206,3008,15730
72,126,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
73,104,219,156,640,3526,286,384,704,107,645,1261,4974,28538,2385,3060,7685,4166,33512
73,105,6,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
73,106,13,9,56,169,11,31,48,5,30,96,483,1583,126,320,520,225,2066
73,118,26,25,60,461,105,8,80,22,88,193,444,4359,1077,148,728,521,4803
73,119,5,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
73,121,1713,1645,1495,42202,8306,1082,1866,661,5307,12218,11105,322299,73624,5562,13924,43697,333404
73,122,2887,3126,3786,99306,11835,3174,2098,1156,8176,16690,17888,520538,81088,11278,13853,103092,538426
73,123,150,102,476,3375,520,139,149,77,462,705,1077,22599,5102,646,1052,3851,23676
73,124,32,0,16,559,155,5,7,23,130,0,113,4593,1607,26,47,575,4706
74,105,126,91,298,1909,154,123,445,44,377,853,3377,17164,1408,1314,4926,2207,20541
74,117,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
74,118,163,130,879,2131,392,79,199,66,631,1044,5622,18000,4006,732,1887,3010,23622
74,122,796,773,1467,32648,3571,623,1249,289,2436,4657,6020,163360,27405,2341,8811,34115,169380
74,123,17,0,28,282,18,3,16,6,49,0,64,2057,127,25,93,310,2121
74,124,167,184,198,3859,590,43,205,92,530,1356,1339,30335,5935,258,2136,4057,31674
74,125,9,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
75,116,2,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
75,117,34,56,73,636,184,21,22,19,110,475,438,5856,1811,196,248,709,6294
75,118,277,164,902,3877,309,165,884,104,826,1262,7676,34455,3258,1548,9147,4779,42131
75,122,636,480,276,14461,1274,124,916,246,1818,4051,2101,119924,12521,861,7762,14737,122025
75,124,1646,1099,3765,47325,5257,1213,2665,668,4782,6886,14863,281602,42951,4398,18296,51090,296465
75,125,6,0,9,167,31,0,1,5,28,0,45,1130,317,0,6,176,1175
75,127,5,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
76,81,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
76,116,2,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
76,117,240,182,452,3643,479,110,956,104,690,1656,3468,31651,4616,937,8950,4095,35119
76,124,564,918,2410,19816,2306,559,567,332,1812,4146,7035,105499,17546,2472,2920,22226,112534
76,125,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
77,110,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
77,122,272,235,368,14600,973,378,93,214,704,877,1091,53464,4274,1225,387,14968,54555
77,123,532,212,757,28436,1576,967,135,411,1364,570,2651,97194,6312,3034,375,29193,99845
77,124,160,95,275,3951,541,168,91,111,535,605,1010,26280,4914,927,393,4226,27290
77,126,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
77,127,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
78,110,74,40,61,2832,130,98,21,23,203,256,395,12301,866,597,135,2893,12696
78,111,13,0,0,0,0,0,0,3,32,0,0,0,0,0,0,0,0
78,115,32,53,34,617,63,26,78,17,101,538,261,5275,657,174,762,651,5536
78,116,521,760,1153,12558,1278,432,1092,160,1412,4929,6482,89584,11880,2591,8266,13711,96066
78,117,23,145,0,198,7,0,3,12,49,1626,0,2103,74,0,19,198,2103
78,122,1357,1650,11520,114514,6081,3186,926,674,3213,4936,20567,314792,19730,8352,2068,126034,335359
78,123,5322,3945,36748,408125,19194,14342,3400,2797,13290,10306,72255,1032077,61823,35422,7835,444873,1104332
78,124,218,104,3681,15296,630,397,374,52,587,334,7442,34228,3291,1101,802,18977,41670
78,126,10,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
78,127,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
79,110,3351,2666,6691,175157,6776,6540,3948,763,8007,14412,22353,592736,37038,30602,27293,181848,615089
79,111,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
79,116,10,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
79,117,84,62,38,849,115,47,66,41,242,568,343,6447,1013,311,483,887,6790
79,118,664,872,1154,12839,1041,322,945,254,1865,6406,8137,103645,9900,2534,9541,13993,111782
79,122,392,187,291,7757,652,204,85,147,985,852,831,39403,4484,737,414,8048,40234
79,123,397,173,913,13692,1027,907,151,301,1129,538,3009,57457,5727,3151,606,14605,60466
79,124,51,29,224,1125,168,50,16,41,177,168,1026,7093,1490,231,74,1349,8119
79,125,14,2,3,354,82,8,0,8,49,12,18,3067,763,50,0,357,3085
79,126,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
80,110,222,261,143,4946,441,322,486,42,521,2144,733,26431,3788,2120,4544,5089,27164
80,111,38,38,19,752,73,62,28,17,98,358,112,5118,628,362,263,771,5230
80,118,153,132,183,3159,400,101,239,63,481,1019,1547,26284,4042,730,2244,3342,27831
80,122,1310,2473,2837,58804,12423,2799,1636,401,3726,12970,8590,299700,67394,9081,7854,61641,308290
80,123,373,252,678,10033,1194,401,185,221,1173,1601,3273,63222,9707,2035,952,10711,66495
80,124,39,56,5,1244,284,0,6,21,122,399,25,9534,2579,0,30,1249,9559
80,125,14,25,5,162,22,7,2,9,50,152,18,1061,230,22,7,167,1079
80,126,13,0,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0
81,110,29,0,0,0,0,0,0,15,77,0,0,0,0,0,0,0,0
81,114,28,16,23,512,80,26,61,15,79,138,167,4366,878,192,549,535,4533
81,116,11,5,16,106,23,2,0,7,32,70,117,953,238,28,0,122,1070
81,117,21,10,17,301,42,26,0,10,63,20,98,2154,459,133,0,318,2252
81,118,1975,2413,6190,67844,8809,1595,4826,462,5108,14719,27261,488533,74149,9285,32859,74034,515794
81,121,269,205,453,6887,612,149,269,71,713,1255,1708,42747,4155,793,1664,7340,44455
81,122,1697,2063,7555,80980,6283,1242,1509,418,4158,10030,17776,374278,37566,4903,7261,88535,392054
81,123,16,0,0,252,25,11,0,11,52,0,0,1937,290,73,0,252,1937
81,126,208,0,0,0,0,0,0,13,445,0,0,0,0,0,0,0,0
81,127,15,0,0,0,0,0,0,4,36,0,0,0,0,0,0,0,0
82,95,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
82,111,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
82,114,22,28,21,463,65,31,66,8,53,208,222,3375,589,189,494,484,3597
82,116,21,20,39,385,66,13,0,9,60,161,183,2112,652,90,0,424,2295
82,117,8,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0
82,118,161,167,151,2871,432,211,199,80,469,1498,1081,22558,4519,1573,1729,3022,23639
82,121,49,17,10,572,54,14,9,14,122,143,35,4170,471,54,34,582,4205
82,122,37,82,23,1251,348,11,14,25,146,621,69,9619,3466,45,61,1274,9688
82,123,20,15,11,463,126,3,0,13,70,133,55,3453,1260,4,0,474,3508
82,127,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
83,109,231,373,164,5649,1087,118,628,57,642,2807,1395,44634,8052,713,6017,5813,46029
83,110,18,12,7,370,91,31,12,10,46,78,37,2397,904,188,88,377,2434
83,111,1084,433,5639,28094,1289,1382,2600,231,2632,3205,31879,167665,9701,7980,18126,33733,199544
83,112,28,14,20,631,98,39,10,16,89,103,109,4672,872,286,64,651,4781
83,114,19,9,1,148,8,4,12,5,54,45,16,1077,70,38,65,149,1093
83,117,38,14,32,517,71,65,14,16,101,64,130,2988,526,370,99,549,3118
83,118,664,607,2332,15930,2401,592,1362,273,1891,5178,15048,121394,23646,4297,12128,18262,136442
83,120,50,0,0,0,0,0,0,15,130,0,0,0,0,0,0,0,0
83,121,695,479,500,14103,1598,270,392,312,2073,3403,3394,104105,14779,1723,2944,14603,107499
83,122,10,0,1,160,68,2,0,5,32,0,7,1680,803,14,0,161,1687
83,123,2,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
83,125,2,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
83,126,3,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0
83,127,9,3,2,99,19,0,0,4,24,15,18,879,187,0,0,101,897
84,109,291,104,230,6281,261,102,1000,82,906,990,1982,57942,2943,775,10396,6511,59924
84,110,36,32,29,403,35,26,53,18,107,261,445,3983,449,238,615,432,4428
84,112,9,0,0,0,0,0,0,5,20,0,0,0,0,0,0,0,0
84,114,2889,10452,6739,94900,11372,5651,4027,572,7129,75136,30117,589316,86204,30907,30087,101639,619433
84,121,1838,1503,1335,35961,4841,331,668,511,5027,8908,7022,250258,41431,1613,4173,37296,257280
84,126,8,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
84,127,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
85,102,6,14,4,110,31,0,9,3,14,157,36,1021,353,0,65,114,1057
85,103,8,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0
85,104,11,11,6,221,91,4,6,5,30,140,42,2219,1105,32,98,227,2261
85,109,44,101,29,874,177,37,227,16,124,932,269,8839,1817,377,2454,903,9108
85,110,106,70,124,2043,250,200,72,50,284,584,878,13296,1999,1292,583,2167,14174
85,111,709,1000,1727,17013,2246,811,2964,134,1831,9439,13908,131625,24654,5815,23654,18740,145533
85,112,129,92,84,1921,277,73,299,47,373,835,810,18234,3209,641,3384,2005,19044
85,116,15,41,17,255,61,26,0,6,40,403,77,2187,638,236,0,272,2264
85,120,420,355,401,13172,759,87,1088,73,1080,2252,1488,71464,5493,493,6648,13573,72952
85,121,1608,2564,3611,57458,10126,1127,2782,430,4572,14156,12454,329824,69255,4377,14576,61069,342278
85,122,40,63,10,1077,372,19,0,28,143,523,14,10231,4115,130,0,1087,10245
85,124,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
85,125,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
85,126,11,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
85,127,42,0,0,0,0,0,0,5,86,0,0,0,0,0,0,0,0
86,102,11,12,23,217,18,12,76,8,36,164,241,2101,219,112,874,240,2342
86,103,521,718,915,9029,1721,492,849,259,1329,6974,6055,74355,18738,3297,8771,9944,80410
86,104,3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
86,108,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
86,109,278,332,196,4578,796,222,980,77,785,2893,1568,38987,7395,1524,9907,4774,40555
86,110,1373,1292,3884,33007,3685,1637,4546,217,3463,9647,23052,218532,28942,10077,36793,36891,241584
86,111,5,3,2,75,10,3,2,4,14,36,23,624,78,15,26,77,647
86,115,8,18,12,326,56,22,0,3,17,104,44,1779,483,119,0,338,1823
86,117,181,81,491,2848,378,181,299,99,505,608,3910,20890,3838,1107,2571,3339,24800
86,118,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
86,120,845,390,252,14854,1801,94,376,276,2402,3137,1669,114348,16884,688,2866,15106,116017
86,121,31,23,98,605,244,16,8,20,106,211,202,5098,2612,81,12,703,5300
86,123,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
86,124,2,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
86,126,8,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0
86,127,19,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0
87,101,5,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
87,102,11,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0
87,103,432,272,2528,14662,933,510,1392,7,934,1174,7076,66171,4185,1972,8261,17190,73247
87,104,6,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0
87,109,4,17,16,704,81,28,13,4,18,92,69,2388,301,74,92,720,2457
87,110,6,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
87,117,2,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
87,120,818,504,676,18908,2979,206,1388,162,2050,3603,3938,131510,22964,1196,8755,19584,135448
87,121,12,5,0,65,20,4,0,7,44,35,0,613,210,44,0,65,613
87,123,2,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
87,126,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
